Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
34,1.0,Travel_Rarely,1130,Research & Development,3,3,Life Sciences,4,Female,66,3,2,Research Scientist,2,Divorced,5433.0,1.0,No,12,3.0,3,1.0,11.0,2.0,3,11.0,8.0,7.0,9.0
36,1.0,Travel_Rarely,311,Research & Development,7,3,Life Sciences,1,Male,77,3,1,Laboratory Technician,2,Single,2013.0,2.0,No,11,3.0,3,0.0,15.0,4.0,3,4.0,3.0,1.0,3.0
49,1.0,Travel_Rarely,465,Research & Development,6,1,Life Sciences,3,Female,41,2,4,Healthcare Representative,3,Married,13966.0,2.0,Yes,19,3.0,2,1.0,28.5,3.0,3,15.0,11.0,2.0,12.0
36,1.0,Non-Travel,894,Research & Development,1,4,Medical,4,Female,33,2,2,Manufacturing Director,3,Married,4374.0,0.0,No,15,3.0,3,0.0,4.0,4.5,3,3.0,2.0,1.0,2.0
36,1.0,Travel_Rarely,1040,Research & Development,3,2,Life Sciences,4,Male,79,4,2,Healthcare Representative,1,Divorced,6842.0,6.0,No,20,3.0,1,1.0,13.0,3.0,3,5.0,4.0,0.0,4.0
54,1.0,Travel_Rarely,584,Research & Development,22,5,Medical,2,Female,91,3,4,Manager,3,Married,16581.0,3.0,No,25,3.0,3,1.0,28.5,4.5,3,10.0,8.0,4.0,7.0
43,1.0,Travel_Rarely,1291,Research & Development,15,2,Life Sciences,3,Male,65,2,4,Research Director,3,Married,16581.0,1.0,No,24,3.0,1,1.0,14.0,3.0,3,14.0,10.0,6.0,11.0
35,1.0,Travel_Frequently,880,Sales,12,4,Other,4,Male,36,3,2,Sales Executive,4,Single,4581.0,3.0,Yes,24,3.0,1,0.0,13.0,2.0,4,11.0,9.0,6.0,7.0
38,1.0,Travel_Frequently,1189,Research & Development,1,3,Life Sciences,4,Male,90,3,2,Research Scientist,4,Married,4735.0,7.0,No,15,3.0,4,2.0,19.0,4.0,4,13.0,11.0,2.0,9.0
29,1.0,Travel_Rarely,991,Sales,5,3,Medical,1,Male,43,2,2,Sales Executive,2,Divorced,4187.0,1.0,Yes,13,3.0,2,1.0,10.0,3.0,2,10.0,0.0,0.0,9.0
33,1.0,Travel_Rarely,392,Sales,2,4,Medical,4,Male,93,3,2,Sales Executive,4,Divorced,5505.0,1.0,No,14,3.0,3,2.0,6.0,4.5,3,6.0,2.0,0.0,4.0
32,1.0,Travel_Rarely,977,Research & Development,2,3,Medical,4,Male,45,3,2,Research Scientist,2,Divorced,5470.0,0.0,No,13,3.0,3,2.0,10.0,4.0,2,9.0,5.0,1.0,6.0
31,1.0,Travel_Rarely,1112,Sales,5,4,Life Sciences,1,Female,67,3,2,Sales Executive,4,Married,5476.0,1.0,No,11,3.0,1,2.0,10.0,2.0,3,10.0,0.0,0.0,2.0
49,1.0,Travel_Rarely,464,Research & Development,16,3,Medical,4,Female,74,3,1,Laboratory Technician,1,Divorced,2587.0,4.0,Yes,16,3.0,2,1.0,17.0,2.0,2,2.0,2.0,2.0,2.0
38,1.0,Travel_Frequently,148,Research & Development,2,3,Medical,4,Female,42,2,1,Laboratory Technician,2,Single,2440.0,1.0,No,22,3.0,2,0.0,4.0,3.0,3,4.0,3.0,3.0,3.0
47,1.0,Travel_Rarely,1225,Sales,2,4,Life Sciences,2,Female,47,4,4,Manager,2,Divorced,15972.0,6.0,No,14,3.0,3,2.5,28.5,2.0,3,3.0,2.0,1.0,2.0
49,1.0,Travel_Rarely,809,Research & Development,1,3,Life Sciences,3,Male,36,3,4,Manager,3,Single,15379.0,4.0,No,14,3.0,1,0.0,23.0,2.0,3,8.0,7.0,0.0,0.0
41,1.0,Travel_Rarely,1206,Sales,23,2,Life Sciences,4,Male,80,3,3,Sales Executive,3,Single,7082.0,3.0,Yes,16,3.0,4,0.0,21.0,2.0,3,2.0,0.0,0.0,2.0
20,1.0,Travel_Rarely,727,Sales,9,1,Life Sciences,4,Male,54,3,1,Sales Representative,1,Single,2728.0,1.0,No,11,3.0,1,0.0,2.0,3.0,3,2.0,2.0,0.0,2.0
33,1.0,Non-Travel,530,Sales,16,3,Life Sciences,3,Female,36,3,2,Sales Executive,4,Divorced,5368.0,1.0,Yes,25,3.0,3,1.0,7.0,2.0,3,6.0,5.0,1.0,2.0
36,1.0,Travel_Rarely,1351,Research & Development,26,4,Life Sciences,1,Male,80,3,2,Healthcare Representative,3,Married,5347.0,6.0,No,14,3.0,2,2.0,10.0,2.0,2,3.0,2.0,0.0,2.0
44,1.0,Travel_Rarely,528,Human Resources,1,3,Life Sciences,3,Female,44,3,1,Human Resources,4,Divorced,3195.0,4.0,Yes,18,3.0,1,2.5,8.0,2.0,3,2.0,2.0,2.0,2.0
23,1.0,Travel_Rarely,1320,Research & Development,8,1,Medical,4,Male,93,2,1,Laboratory Technician,3,Single,3989.0,1.0,Yes,11,3.0,1,0.0,5.0,2.0,3,5.0,4.0,1.0,2.0
38,1.0,Travel_Rarely,1495,Research & Development,4,2,Medical,4,Female,87,3,1,Laboratory Technician,3,Married,3306.0,7.0,No,19,3.0,4,1.0,7.0,4.5,2,0.0,0.0,0.0,0.0
53,1.0,Travel_Rarely,1395,Research & Development,24,4,Medical,2,Male,48,4,3,Healthcare Representative,4,Married,7005.0,3.0,No,15,3.0,3,0.0,11.0,2.0,3,4.0,3.0,1.0,2.0
48,1.0,Travel_Frequently,708,Sales,7,2,Medical,4,Female,95,3,1,Sales Representative,3,Married,2655.0,2.0,Yes,11,3.0,3,2.0,19.0,3.0,3,9.0,7.0,7.0,7.0
32,1.0,Travel_Rarely,1259,Research & Development,2,4,Life Sciences,4,Male,95,3,1,Laboratory Technician,2,Single,1393.0,1.0,No,12,3.0,1,0.0,1.0,2.0,3,1.0,0.0,0.0,0.0
26,1.0,Non-Travel,786,Research & Development,7,3,Medical,4,Male,76,3,1,Laboratory Technician,4,Single,2570.0,1.0,No,20,3.0,3,0.0,7.0,4.5,3,7.0,7.0,5.0,7.0
55,1.0,Travel_Rarely,1441,Research & Development,22,3,Technical Degree,1,Male,94,2,1,Research Scientist,2,Divorced,3537.0,5.0,No,12,3.0,4,1.0,8.0,1.0,3,4.0,2.0,1.0,2.0
34,1.0,Travel_Rarely,1157,Research & Development,5,2,Medical,2,Male,57,2,2,Laboratory Technician,4,Married,3986.0,1.0,No,14,3.0,3,1.0,15.0,3.0,4,15.0,10.0,4.0,13.0
60,1.0,Travel_Rarely,370,Research & Development,1,4,Medical,3,Male,92,1,3,Healthcare Representative,4,Divorced,10883.0,3.0,No,20,3.0,3,1.0,19.0,2.0,4,1.0,0.0,0.0,0.0
33,1.0,Travel_Rarely,267,Research & Development,21,3,Medical,2,Male,79,4,1,Laboratory Technician,2,Married,2028.0,1.0,No,18,3.0,4,2.5,14.0,4.5,3,14.0,11.0,2.0,13.0
37,1.0,Travel_Frequently,1278,Sales,1,4,Medical,3,Male,31,1,2,Sales Executive,4,Divorced,9525.0,1.0,No,14,3.0,3,2.0,6.0,2.0,2,6.0,3.0,1.0,3.0
34,1.0,Travel_Rarely,678,Research & Development,19,3,Life Sciences,2,Female,35,2,1,Research Scientist,4,Married,2929.0,1.0,No,12,3.0,2,0.0,10.0,3.0,3,10.0,9.0,7.5,7.0
23,1.0,Travel_Rarely,427,Sales,7,3,Life Sciences,3,Male,99,3,1,Sales Representative,4,Divorced,2275.0,1.0,Yes,21,3.0,2,1.0,3.0,2.0,3,3.0,2.0,0.0,2.0
44,1.0,Travel_Rarely,921,Research & Development,2,3,Life Sciences,3,Female,96,4,3,Healthcare Representative,4,Married,7879.0,1.0,Yes,19,3.0,2,1.0,9.0,2.0,3,8.0,7.0,6.0,7.0
35,1.0,Travel_Frequently,146,Research & Development,2,4,Medical,1,Male,79,2,1,Research Scientist,4,Single,4930.0,0.0,Yes,14,3.0,3,0.0,6.0,2.0,4,5.0,4.0,1.0,4.0
43,1.0,Travel_Rarely,1179,Sales,2,3,Medical,4,Male,73,3,2,Sales Executive,4,Married,7847.0,1.0,Yes,17,3.0,1,1.0,10.0,3.0,3,10.0,9.0,7.5,8.0
24,1.0,Travel_Rarely,581,Research & Development,9,3,Medical,3,Male,62,4,1,Research Scientist,3,Married,4401.0,1.0,No,16,3.0,4,1.0,5.0,1.0,3,5.0,3.0,0.0,4.0
41,1.0,Travel_Rarely,918,Sales,6,3,Marketing,4,Male,35,3,3,Sales Executive,3,Single,9241.0,1.0,No,12,3.0,2,0.0,10.0,3.0,3,10.0,8.0,7.5,7.0
29,1.0,Travel_Rarely,1082,Research & Development,9,4,Medical,4,Female,43,3,1,Laboratory Technician,3,Married,2974.0,8.5,No,17,3.0,3,1.0,9.0,2.0,3,5.0,3.0,1.0,2.0
36,1.0,Travel_Rarely,530,Sales,2,4,Life Sciences,3,Female,51,3,2,Sales Representative,4,Single,4502.0,3.0,No,15,3.0,3,0.0,17.0,2.0,2,13.0,7.0,6.0,7.0
45,1.0,Non-Travel,1238,Research & Development,1,1,Life Sciences,3,Male,74,2,3,Healthcare Representative,3,Married,10748.0,3.0,No,23,3.0,4,1.0,25.0,3.0,2,18.0,14.5,7.5,4.0
24,1.0,Travel_Rarely,240,Human Resources,22,1,Human Resources,4,Male,58,1,1,Human Resources,3,Married,1555.0,1.0,No,11,3.0,3,1.0,1.0,2.0,3,1.0,0.0,0.0,0.0
47,1.0,Travel_Frequently,1093,Sales,9,3,Life Sciences,3,Male,82,1,4,Sales Executive,3,Married,12936.0,7.0,No,11,3.0,3,0.0,25.0,3.0,1,18.0,5.0,7.5,10.0
26,1.0,Travel_Rarely,390,Research & Development,17,4,Medical,4,Male,62,1,1,Laboratory Technician,3,Married,2305.0,1.0,No,15,3.0,3,2.5,3.0,3.0,4,3.0,2.0,0.0,2.0
45,1.0,Travel_Rarely,1005,Research & Development,28,2,Technical Degree,4,Female,48,2,4,Research Director,2,Single,16581.0,1.0,No,11,3.0,3,0.0,21.0,2.0,3,18.0,6.0,7.5,6.0
32,1.0,Travel_Frequently,585,Research & Development,10,3,Life Sciences,1,Male,56,3,1,Research Scientist,3,Married,3433.0,6.0,No,13,3.0,1,1.0,10.0,3.0,2,5.0,2.0,1.0,3.0
31,1.0,Travel_Rarely,741,Research & Development,2,4,Life Sciences,2,Male,69,3,1,Laboratory Technician,3,Married,3477.0,1.0,No,14,3.0,4,1.0,6.0,2.0,4,5.0,2.0,0.0,3.0
41,1.0,Non-Travel,552,Human Resources,4,3,Human Resources,3,Male,60,1,2,Human Resources,2,Married,6430.0,6.0,No,19,3.0,2,1.0,10.0,4.0,3,3.0,2.0,1.0,2.0
40,1.0,Travel_Rarely,369,Research & Development,8,2,Life Sciences,2,Female,92,3,2,Manufacturing Director,1,Married,6516.0,2.0,Yes,16,3.0,2,1.0,18.0,3.0,3,1.0,0.0,0.0,0.0
24,1.0,Travel_Rarely,506,Research & Development,29,1,Medical,2,Male,91,3,1,Laboratory Technician,1,Divorced,3907.0,1.0,No,13,3.0,2,2.5,6.0,2.0,4,6.0,2.0,1.0,2.0
46,1.0,Travel_Rarely,717,Research & Development,13,4,Life Sciences,3,Male,34,3,2,Healthcare Representative,2,Single,5562.0,6.0,No,14,3.0,4,0.0,19.0,3.0,3,10.0,7.0,0.0,9.0
35,1.0,Travel_Rarely,1370,Research & Development,27,4,Life Sciences,4,Male,49,3,2,Manufacturing Director,3,Married,6883.0,2.0,No,16,3.0,2,1.0,17.0,3.0,3,7.0,7.0,0.0,7.0
30,1.0,Travel_Rarely,793,Research & Development,16,1,Life Sciences,2,Male,33,3,1,Research Scientist,4,Married,2862.0,1.0,No,12,3.0,2,1.0,10.0,2.0,2,10.0,0.0,0.0,8.0
47,1.0,Non-Travel,543,Sales,2,4,Marketing,3,Male,87,3,2,Sales Executive,2,Married,4978.0,7.0,No,11,3.0,4,1.0,4.0,3.0,1,1.0,0.0,0.0,0.0
46,1.0,Travel_Rarely,1277,Sales,2,3,Life Sciences,3,Male,74,3,3,Sales Executive,4,Divorced,10368.0,4.0,Yes,12,3.0,2,1.0,13.0,4.5,2,10.0,6.0,0.0,3.0
36,1.0,Travel_Rarely,1456,Sales,13,5,Marketing,2,Male,96,2,2,Sales Executive,1,Divorced,6134.0,5.0,Yes,13,3.0,2,2.5,16.0,3.0,3,2.0,2.0,2.0,2.0
32,1.0,Travel_Rarely,964,Sales,1,2,Life Sciences,1,Male,34,1,2,Sales Executive,2,Single,6735.0,6.0,No,15,3.0,2,0.0,10.0,2.0,3,0.0,0.0,0.0,0.0
23,1.0,Travel_Rarely,160,Research & Development,4,1,Medical,3,Female,51,3,1,Laboratory Technician,2,Single,3295.0,1.0,No,13,3.0,3,0.0,3.0,3.0,1,3.0,2.0,1.0,2.0
31,1.0,Travel_Frequently,163,Research & Development,24,1,Technical Degree,4,Female,30,3,2,Manufacturing Director,4,Single,5238.0,2.0,No,20,3.0,4,0.0,9.0,3.0,2,5.0,4.0,1.0,4.0
39,1.0,Non-Travel,792,Research & Development,1,3,Life Sciences,4,Male,77,3,2,Laboratory Technician,4,Married,6472.0,1.0,Yes,15,3.0,4,1.0,9.0,2.0,3,9.0,8.0,5.0,8.0
32,1.0,Travel_Rarely,371,Sales,19,3,Life Sciences,4,Male,80,1,3,Sales Executive,3,Married,9610.0,3.0,No,13,3.0,3,1.0,10.0,2.0,1,4.0,3.0,0.0,2.0
40,1.0,Travel_Rarely,611,Sales,7,4,Medical,2,Male,88,3,5,Manager,2,Single,16581.0,1.0,No,14,3.0,2,0.0,21.0,3.0,2,18.0,8.0,7.5,8.0
45,1.0,Travel_Rarely,176,Human Resources,4,3,Life Sciences,3,Female,56,1,3,Human Resources,3,Married,9756.0,4.0,No,21,3.0,3,2.0,9.0,2.0,4,5.0,0.0,0.0,3.0
30,1.0,Travel_Frequently,1312,Research & Development,2,4,Technical Degree,4,Female,78,2,1,Research Scientist,1,Single,4968.0,0.0,No,16,3.0,4,0.0,10.0,2.0,3,9.0,7.0,0.0,7.0
24,1.0,Travel_Frequently,897,Human Resources,10,3,Medical,1,Male,59,3,1,Human Resources,4,Married,2145.0,0.0,No,14,3.0,4,1.0,3.0,2.0,3,2.0,2.0,2.0,1.0
30,1.0,Travel_Frequently,600,Human Resources,8,3,Human Resources,3,Female,66,2,1,Human Resources,4,Divorced,2180.0,6.0,No,11,3.0,3,1.0,6.0,0.5,2,4.0,2.0,1.0,2.0
31,1.0,Travel_Rarely,1003,Sales,5,3,Technical Degree,1,Male,51,3,2,Sales Executive,3,Married,8346.0,1.0,No,19,3.0,3,1.0,6.0,3.0,3,5.0,2.0,0.0,2.0
27,1.0,Travel_Rarely,1054,Research & Development,8,3,Medical,3,Female,67,3,1,Research Scientist,4,Single,3445.0,1.0,No,11,3.0,3,0.0,6.0,4.5,2,6.0,2.0,1.0,4.0
29,1.0,Travel_Rarely,428,Sales,9,3,Marketing,2,Female,52,1,1,Sales Representative,2,Single,2760.0,1.0,No,13,3.0,3,0.0,2.0,3.0,3,2.0,2.0,2.0,2.0
29,1.0,Travel_Frequently,461,Research & Development,1,3,Life Sciences,4,Male,70,4,2,Healthcare Representative,3,Single,6294.0,8.0,Yes,12,3.0,4,0.0,10.0,4.5,4,3.0,2.0,0.0,2.0
30,1.0,Travel_Rarely,979,Sales,15,2,Marketing,3,Male,94,2,3,Sales Executive,1,Divorced,7140.0,2.0,No,11,3.0,1,1.0,12.0,2.0,3,7.0,7.0,1.0,7.0
34,1.0,Travel_Rarely,181,Research & Development,2,4,Medical,4,Male,97,4,1,Research Scientist,4,Married,2932.0,0.0,Yes,14,3.0,1,2.5,6.0,3.0,3,5.0,0.0,1.0,2.0
33,1.0,Non-Travel,1283,Sales,2,3,Marketing,4,Female,62,3,2,Sales Executive,2,Single,5147.0,8.0,No,15,3.0,4,0.0,13.0,2.0,2,11.0,7.0,1.0,7.0
49,1.0,Travel_Rarely,1313,Sales,11,4,Marketing,4,Female,80,3,2,Sales Executive,4,Single,4507.0,3.0,No,12,3.0,3,0.0,8.0,1.0,4,5.0,1.0,0.0,4.0
33,1.0,Travel_Rarely,211,Sales,16,3,Life Sciences,1,Female,74,3,3,Sales Executive,1,Single,8564.0,2.0,Yes,20,3.0,3,0.0,11.0,2.0,2,0.0,0.0,0.0,0.0
38,1.0,Travel_Frequently,594,Research & Development,2,2,Medical,3,Female,75,2,1,Laboratory Technician,2,Married,2468.0,4.0,No,14,3.0,2,1.0,9.0,4.0,2,6.0,1.0,0.0,5.0
31,1.0,Travel_Rarely,1079,Sales,16,4,Marketing,1,Male,70,3,3,Sales Executive,3,Married,8161.0,2.0,No,13,3.0,1,2.5,10.0,2.0,3,1.0,0.0,0.0,0.0
29,1.0,Travel_Rarely,590,Research & Development,4,3,Technical Degree,4,Female,91,2,1,Research Scientist,1,Divorced,2109.0,1.0,No,13,3.0,3,1.0,1.0,2.0,3,1.0,0.0,0.0,0.0
30,1.0,Travel_Rarely,305,Research & Development,16,3,Life Sciences,3,Male,58,4,2,Healthcare Representative,3,Married,5294.0,3.0,No,16,3.0,3,1.0,10.0,3.0,3,7.0,0.0,1.0,7.0
32,1.0,Non-Travel,953,Research & Development,5,4,Technical Degree,2,Male,65,3,1,Research Scientist,2,Single,2718.0,2.0,No,14,3.0,2,0.0,12.0,3.0,3,7.0,7.0,0.0,7.0
38,1.0,Travel_Rarely,833,Research & Development,18,3,Medical,2,Male,60,1,2,Healthcare Representative,4,Married,5811.0,3.0,Yes,16,3.0,3,1.0,15.0,2.0,3,1.0,0.0,1.0,0.0
43,1.0,Travel_Frequently,807,Research & Development,17,3,Technical Degree,3,Male,38,2,1,Research Scientist,3,Married,2437.0,8.5,Yes,16,3.0,4,1.0,6.0,4.0,3,1.0,0.0,0.0,0.0
42,1.0,Travel_Rarely,855,Research & Development,12,3,Medical,2,Male,57,3,1,Laboratory Technician,2,Divorced,2766.0,8.0,No,22,3.0,2,2.5,7.0,4.5,2,5.0,3.0,0.0,4.0
55,1.0,Travel_Rarely,478,Research & Development,2,3,Medical,3,Male,60,2,5,Research Director,1,Married,16581.0,8.0,No,12,3.0,2,2.5,28.5,2.0,3,1.0,0.0,0.0,0.0
33,1.0,Non-Travel,775,Research & Development,4,3,Technical Degree,4,Male,90,3,2,Research Scientist,2,Divorced,3055.0,5.0,No,15,3.0,4,2.0,11.0,2.0,2,9.0,8.0,1.0,7.0
41,1.0,Travel_Rarely,548,Research & Development,9,4,Life Sciences,3,Male,94,3,1,Laboratory Technician,1,Divorced,2289.0,1.0,No,20,3.0,2,2.0,5.0,2.0,3,5.0,3.0,0.0,4.0
34,1.0,Non-Travel,1375,Sales,10,3,Life Sciences,4,Male,87,3,2,Sales Executive,3,Divorced,4001.0,1.0,Yes,14,3.0,3,1.0,15.0,3.0,3,15.0,14.0,0.0,7.0
53,1.0,Non-Travel,661,Research & Development,1,4,Medical,1,Female,60,2,4,Manufacturing Director,3,Married,12965.0,4.0,Yes,20,3.0,4,2.5,27.0,2.0,2,3.0,2.0,0.0,2.0
43,1.0,Travel_Rarely,244,Human Resources,2,3,Life Sciences,2,Male,97,3,1,Human Resources,4,Single,3539.0,0.0,No,13,3.0,2,0.0,10.0,4.5,3,9.0,7.0,1.0,8.0
34,1.0,Travel_Rarely,511,Sales,3,2,Life Sciences,4,Female,32,1,2,Sales Executive,4,Single,6029.0,5.0,No,12,3.0,1,0.0,6.0,3.0,3,2.0,2.0,2.0,2.0
21,1.0,Travel_Rarely,337,Sales,7,1,Marketing,2,Male,31,3,1,Sales Representative,2,Single,2679.0,1.0,No,13,3.0,2,0.0,1.0,3.0,3,1.0,0.0,1.0,0.0
38,1.0,Travel_Rarely,1153,Research & Development,6,2,Other,4,Female,40,2,1,Laboratory Technician,3,Married,3702.0,1.0,No,11,3.0,2,1.0,5.0,3.0,3,5.0,4.0,0.0,4.0
22,1.0,Travel_Rarely,1294,Research & Development,8,1,Medical,3,Female,79,3,1,Laboratory Technician,1,Married,2398.0,1.0,Yes,17,3.0,3,0.0,1.0,4.5,3,1.0,0.0,0.0,0.0
31,1.0,Travel_Rarely,196,Sales,29,4,Marketing,1,Female,91,2,2,Sales Executive,4,Married,5468.0,1.0,No,14,3.0,1,2.0,13.0,3.0,3,12.0,7.0,5.0,7.0
51,1.0,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,Female,53,3,3,Manager,3,Married,13116.0,2.0,No,11,3.0,4,0.0,15.0,2.0,3,2.0,2.0,2.0,2.0
37,1.0,Travel_Rarely,589,Sales,9,2,Marketing,2,Male,46,2,2,Sales Executive,2,Married,4189.0,1.0,No,14,3.0,1,2.0,5.0,2.0,3,5.0,2.0,0.0,3.0
46,1.0,Travel_Rarely,734,Research & Development,2,4,Medical,3,Male,46,3,5,Research Director,4,Divorced,16581.0,7.0,Yes,17,3.0,3,1.0,24.0,3.0,3,2.0,1.0,2.0,2.0
36,1.0,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,4,Male,90,3,3,Healthcare Representative,1,Married,8321.0,7.0,Yes,13,3.0,4,1.0,15.0,1.0,3,12.0,8.0,5.0,7.0
44,1.0,Travel_Frequently,429,Research & Development,1,2,Medical,3,Male,99,3,1,Research Scientist,2,Divorced,2342.0,1.0,Yes,12,3.0,3,2.5,6.0,2.0,2,5.0,3.0,2.0,3.0
37,1.0,Travel_Rarely,1239,Human Resources,8,2,Other,3,Male,89,3,2,Human Resources,2,Divorced,4071.0,2.0,No,13,3.0,3,0.0,19.0,4.0,2,10.0,0.0,4.0,7.0
35,1.0,Travel_Rarely,303,Sales,27,3,Life Sciences,3,Male,84,3,2,Sales Executive,4,Single,5813.0,1.0,Yes,18,3.0,4,0.0,10.0,2.0,3,10.0,7.0,7.0,7.0
33,1.0,Travel_Rarely,867,Research & Development,8,4,Life Sciences,4,Male,90,4,1,Research Scientist,1,Married,3143.0,6.0,No,19,3.0,2,1.0,14.0,1.0,3,10.0,8.0,7.0,6.0
28,1.0,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,3,Male,82,3,1,Research Scientist,4,Married,2044.0,1.0,No,11,3.0,3,1.0,5.0,4.5,4,5.0,3.0,0.0,3.0
39,1.0,Travel_Rarely,1253,Research & Development,10,1,Medical,3,Male,65,3,3,Research Director,3,Single,13464.0,7.0,No,21,3.0,3,0.0,9.0,3.0,3,4.0,3.0,2.0,2.0
46,1.0,Non-Travel,849,Sales,26,2,Life Sciences,2,Male,98,2,2,Sales Executive,2,Single,7991.0,8.0,No,15,3.0,3,0.0,6.0,3.0,3,2.0,2.0,2.0,2.0
40,1.0,Travel_Rarely,616,Research & Development,2,2,Life Sciences,3,Female,99,3,1,Laboratory Technician,1,Married,3377.0,4.0,No,17,3.0,4,1.0,7.0,4.5,2,4.0,3.0,0.0,2.0
42,1.0,Travel_Rarely,1128,Research & Development,13,3,Medical,2,Male,95,4,2,Healthcare Representative,1,Married,5538.0,5.0,No,18,3.0,3,2.0,10.0,2.0,2,0.0,0.0,0.0,0.0
35,1.0,Non-Travel,1180,Research & Development,2,2,Medical,2,Male,90,3,2,Manufacturing Director,4,Divorced,5762.0,2.0,No,14,3.0,3,1.0,15.0,4.5,3,7.0,7.0,1.0,7.0
38,1.0,Non-Travel,1336,Human Resources,2,3,Human Resources,1,Male,100,3,1,Human Resources,2,Divorced,2592.0,5.0,No,13,3.0,4,2.5,13.0,3.0,3,11.0,10.0,3.0,8.0
34,1.0,Travel_Frequently,234,Research & Development,9,4,Life Sciences,4,Male,93,3,2,Laboratory Technician,1,Married,5346.0,4.0,No,17,3.0,3,1.0,11.0,3.0,2,7.0,1.0,0.0,7.0
37,1.0,Travel_Rarely,370,Research & Development,10,4,Medical,4,Male,58,3,2,Manufacturing Director,1,Single,4213.0,1.0,No,15,3.0,2,0.0,10.0,4.0,1,10.0,3.0,0.0,8.0
39,1.0,Travel_Frequently,766,Sales,20,3,Life Sciences,3,Male,83,3,2,Sales Executive,4,Divorced,4127.0,2.0,No,18,3.0,4,1.0,7.0,4.5,3,2.0,1.0,2.0,2.0
43,1.0,Non-Travel,343,Research & Development,9,3,Life Sciences,1,Male,52,3,1,Research Scientist,3,Single,2438.0,4.0,No,13,3.0,3,0.0,7.0,2.0,2,3.0,2.0,1.0,2.0
41,1.0,Travel_Rarely,447,Research & Development,5,3,Life Sciences,2,Male,85,4,2,Healthcare Representative,2,Single,6870.0,3.0,No,12,3.0,1,0.0,11.0,3.0,1,3.0,2.0,1.0,2.0
41,1.0,Travel_Rarely,796,Sales,4,1,Marketing,3,Female,81,3,3,Sales Executive,3,Divorced,10447.0,0.0,Yes,13,3.0,4,1.0,23.0,3.0,4,18.0,14.0,7.5,5.0
30,1.0,Travel_Rarely,1092,Research & Development,10,3,Medical,1,Female,64,3,3,Manufacturing Director,3,Single,9667.0,8.5,No,14,3.0,2,0.0,9.0,3.0,3,7.0,7.0,0.0,2.0
26,1.0,Travel_Rarely,920,Human Resources,20,2,Medical,4,Female,69,3,1,Human Resources,2,Married,2148.0,0.0,Yes,11,3.0,3,0.0,6.0,3.0,3,5.0,1.0,1.0,4.0
46,1.0,Travel_Rarely,261,Research & Development,21,2,Medical,4,Female,66,3,2,Healthcare Representative,2,Married,8926.0,4.0,No,22,3.0,4,1.0,13.0,2.0,4,9.0,7.0,3.0,7.0
40,1.0,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,3,Female,52,3,2,Healthcare Representative,4,Divorced,6513.0,4.0,No,17,3.0,4,1.0,12.0,3.0,3,5.0,3.0,0.0,3.0
34,1.0,Travel_Rarely,810,Sales,8,2,Technical Degree,2,Male,92,4,2,Sales Executive,3,Married,6799.0,1.0,No,21,3.0,3,2.0,10.0,4.5,3,10.0,8.0,4.0,8.0
58,1.0,Non-Travel,350,Sales,2,3,Medical,2,Male,52,3,4,Manager,2,Divorced,16291.0,4.0,No,22,3.0,4,1.0,28.5,0.5,2,16.0,9.0,7.5,14.0
35,1.0,Travel_Rarely,185,Research & Development,23,4,Medical,2,Male,91,1,1,Laboratory Technician,3,Married,2705.0,0.0,No,16,3.0,2,1.0,6.0,2.0,4,5.0,4.0,0.0,3.0
47,1.0,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,3,Female,92,2,3,Manufacturing Director,2,Divorced,10333.0,8.0,Yes,12,3.0,3,1.0,28.0,4.0,3,18.0,11.0,7.5,10.0
40,1.0,Travel_Rarely,750,Research & Development,12,3,Life Sciences,2,Female,47,3,2,Healthcare Representative,1,Divorced,4448.0,2.0,No,12,3.0,2,1.0,15.0,3.0,3,7.0,4.0,7.0,7.0
54,1.0,Travel_Rarely,431,Research & Development,7,4,Medical,4,Female,68,3,2,Research Scientist,4,Married,6854.0,4.0,No,15,3.0,2,1.0,14.0,2.0,2,7.0,1.0,1.0,7.0
31,1.0,Travel_Frequently,1125,Sales,7,4,Marketing,1,Female,68,3,3,Sales Executive,1,Married,9637.0,2.0,No,14,3.0,4,2.0,9.0,3.0,3,3.0,2.0,2.0,2.0
28,1.0,Travel_Rarely,1217,Research & Development,1,3,Medical,3,Female,67,3,1,Research Scientist,1,Married,3591.0,1.0,No,25,3.0,3,1.0,3.0,3.0,3,3.0,2.0,1.0,2.0
38,1.0,Travel_Rarely,723,Sales,2,4,Marketing,2,Female,77,1,2,Sales Representative,4,Married,5405.0,2.0,Yes,20,3.0,1,2.0,20.0,4.0,2,4.0,2.0,0.0,3.0
